SGD_name	Genes	gene_biotype	start_position	end_position	strand	length	status	chromosome_name	status_description
S000002711	YDR303C	ORF	1068729	1071386	-1	2658	Verified	IV	Active
S000002712	YDR304C	ORF	1071880	1072557	-1	678	Verified	IV	Active
S000002713	YDR305C	ORF	1072746	1073488	-1	743	Verified	IV	Active
S000002714	YDR306C	ORF	1073735	1075171	-1	1437	Verified	IV	Active
S000002715	YDR307W	ORF	1075865	1077853	1	1989	Uncharacterized	IV	Active
S000002716	YDR308C	ORF	1078027	1078449	-1	423	Verified	IV	Active
S000002717	YDR309C	ORF	1079048	1080199	-1	1152	Verified	IV	Active
S000002718	YDR310C	ORF	1081128	1084316	-1	3189	Verified	IV	Active
S000002719	YDR311W	ORF	1085065	1086993	1	1929	Verified	IV	Active
S000002720	YDR312W	ORF	1087581	1088942	1	1362	Verified	IV	Active
S000002721	YDR313C	ORF	1089219	1090079	-1	861	Verified	IV	Active
S000002722	YDR314C	ORF	1090433	1092511	-1	2079	Verified	IV	Active
S000002723	YDR315C	ORF	1092741	1093586	-1	846	Verified	IV	Active
S000002724	YDR316W	ORF	1093763	1095178	1	1416	Verified	IV	Active
S000002725	YDR317W	ORF	1102184	1103428	1	1245	Verified	IV	Active
S000002726	YDR318W	ORF	1103758	1104947	1	1190	Verified	IV	Active
S000002727	YDR319C	ORF	1105003	1105827	-1	825	Uncharacterized	IV	Active
S000002728	YDR320C	ORF	1106095	1108101	-1	2007	Verified	IV	Active
S000002729	YDR321W	ORF	1108702	1109847	1	1146	Verified	IV	Active
S000002730	YDR322W	ORF	1110589	1111692	1	1104	Verified	IV	Active
S000002731	YDR323C	ORF	1112480	1114027	-1	1548	Verified	IV	Active
S000002732	YDR324C	ORF	1114433	1116763	-1	2331	Verified	IV	Active
S000002733	YDR325W	ORF	1117126	1120233	1	3108	Verified	IV	Active
S000002734	YDR326C	ORF	1120609	1124925	-1	4317	Verified	IV	Active
S000002736	YDR328C	ORF	1125434	1126018	-1	585	Verified	IV	Active
S000002737	YDR329C	ORF	1126270	1127595	-1	1326	Verified	IV	Active
S000002738	YDR330W	ORF	1127872	1129374	1	1503	Verified	IV	Active
S000002739	YDR331W	ORF	1129588	1130823	1	1236	Verified	IV	Active
S000002740	YDR332W	ORF	1131001	1133070	1	2070	Verified	IV	Active
S000002741	YDR333C	ORF	1133260	1135431	-1	2172	Verified	IV	Active
S000002742	YDR334W	ORF	1135932	1140476	1	4545	Verified	IV	Active
S000002743	YDR335W	ORF	1141168	1144842	1	3675	Verified	IV	Active
S000002744	YDR336W	ORF	1145092	1146036	1	945	Uncharacterized	IV	Active
S000002745	YDR337W	ORF	1146319	1147179	1	861	Verified	IV	Active
S000002746	YDR338C	ORF	1147379	1149466	-1	2088	Uncharacterized	IV	Active
S000002747	YDR339C	ORF	1149951	1150520	-1	570	Verified	IV	Active
S000002749	YDR341C	ORF	1151803	1153626	-1	1824	Verified	IV	Active
S000002750	YDR342C	ORF	1154216	1155928	-1	1713	Verified	IV	Active
S000002751	YDR343C	ORF	1159608	1161320	-1	1713	Verified	IV	Active
S000002753	YDR345C	ORF	1162957	1164660	-1	1704	Verified	IV	Active
S000002754	YDR346C	ORF	1167214	1168659	-1	1446	Verified	IV	Active
S000002755	YDR347W	ORF	1169178	1170143	1	966	Verified	IV	Active
S000002756	YDR348C	ORF	1170326	1171825	-1	1500	Verified	IV	Active
S000002757	YDR349C	ORF	1172386	1174176	-1	1791	Verified	IV	Active
S000002758	YDR350C	ORF	1176120	1178174	-1	2055	Verified	IV	Active
S000002759	YDR351W	ORF	1178666	1181260	1	2595	Verified	IV	Active
S000002760	YDR352W	ORF	1181801	1182754	1	954	Verified	IV	Active
S000002761	YDR353W	ORF	1183299	1184258	1	960	Verified	IV	Active
S000002762	YDR354W	ORF	1184747	1185889	1	1143	Verified	IV	Active
S000002764	YDR356W	ORF	1186107	1188941	1	2835	Verified	IV	Active
S000002765	YDR357C	ORF	1189199	1189567	-1	369	Verified	IV	Active
S000002766	YDR358W	ORF	1190059	1191732	1	1674	Verified	IV	Active
S000002767	YDR359C	ORF	1191936	1194884	-1	2949	Verified	IV	Active
S000002769	YDR361C	ORF	1195412	1196263	-1	852	Verified	IV	Active
S000002770	YDR362C	ORF	1196679	1198697	-1	2019	Verified	IV	Active
S000002771	YDR363W	ORF	1199183	1200553	1	1371	Verified	IV	Active
S000002772	YDR364C	ORF	1202843	1204210	-1	1368	Verified	IV	Active
S000002773	YDR365C	ORF	1204497	1206383	-1	1887	Verified	IV	Active
S000002774	YDR366C	ORF	1212438	1212836	-1	399	Uncharacterized	IV	Active
S000002775	YDR367W	ORF	1212848	1213614	1	767	Verified	IV	Active
S000002776	YDR368W	ORF	1213904	1214842	1	939	Verified	IV	Active
S000002777	YDR369C	ORF	1215016	1217580	-1	2565	Verified	IV	Active
S000002778	YDR370C	ORF	1217782	1219110	-1	1329	Verified	IV	Active
S000002779	YDR371W	ORF	1219413	1220948	1	1536	Uncharacterized	IV	Active
S000002780	YDR372C	ORF	1221112	1222149	-1	1038	Verified	IV	Active
S000002781	YDR373W	ORF	1222759	1223331	1	573	Verified	IV	Active
S000002782	YDR374C	ORF	1223474	1224394	-1	921	Verified	IV	Active
S000002783	YDR375C	ORF	1225166	1226536	-1	1371	Verified	IV	Active
S000002784	YDR376W	ORF	1226822	1228303	1	1482	Verified	IV	Active
S000002785	YDR377W	ORF	1228611	1228916	1	306	Verified	IV	Active
S000002786	YDR378C	ORF	1229349	1229609	-1	261	Verified	IV	Active
S000002787	YDR379W	ORF	1230167	1233196	1	3030	Verified	IV	Active
S000002788	YDR380W	ORF	1234218	1236125	1	1908	Verified	IV	Active
S000002789	YDR381W	ORF	1236558	1238004	1	1447	Verified	IV	Active
S000002790	YDR382W	ORF	1239492	1239824	1	333	Verified	IV	Active
S000002791	YDR383C	ORF	1239960	1240676	-1	717	Verified	IV	Active
S000002792	YDR384C	ORF	1241204	1242031	-1	828	Verified	IV	Active
S000002793	YDR385W	ORF	1243230	1245758	1	2529	Verified	IV	Active
S000002794	YDR386W	ORF	1246084	1247982	1	1899	Verified	IV	Active
S000002795	YDR387C	ORF	1248154	1249821	-1	1668	Uncharacterized	IV	Active
S000002796	YDR388W	ORF	1250186	1251634	1	1449	Verified	IV	Active
S000002797	YDR389W	ORF	1252537	1254501	1	1965	Verified	IV	Active
S000002798	YDR390C	ORF	1254937	1256847	-1	1911	Verified	IV	Active
S000002799	YDR391C	ORF	1257358	1258056	-1	699	Uncharacterized	IV	Active
S000002800	YDR392W	ORF	1258696	1259709	1	1014	Verified	IV	Active
S000002801	YDR393W	ORF	1259901	1261271	1	1371	Verified	IV	Active
S000002802	YDR394W	ORF	1261681	1262967	1	1287	Verified	IV	Active
S000002803	YDR395W	ORF	1263324	1266158	1	2835	Verified	IV	Active
S000002805	YDR397C	ORF	1266366	1266898	-1	533	Verified	IV	Active
S000002806	YDR398W	ORF	1267471	1269402	1	1932	Verified	IV	Active
S000002807	YDR399W	ORF	1270068	1270733	1	666	Verified	IV	Active
S000002808	YDR400W	ORF	1271063	1272085	1	1023	Verified	IV	Active
S000002810	YDR402C	ORF	1272234	1273703	-1	1470	Verified	IV	Active
S000002811	YDR403W	ORF	1274602	1276212	1	1611	Verified	IV	Active
S000002812	YDR404C	ORF	1276654	1277169	-1	516	Verified	IV	Active
S000002813	YDR405W	ORF	1277646	1278437	1	792	Verified	IV	Active
S000002814	YDR406W	ORF	1279210	1283799	1	4590	Verified	IV	Active
S000002815	YDR407C	ORF	1284069	1287938	-1	3870	Verified	IV	Active
S000002816	YDR408C	ORF	1288215	1288859	-1	645	Verified	IV	Active
S000002817	YDR409W	ORF	1289406	1292120	1	2715	Verified	IV	Active
S000002818	YDR410C	ORF	1292372	1293091	-1	720	Verified	IV	Active
S000002819	YDR411C	ORF	1293369	1294394	-1	1026	Verified	IV	Active
S000002820	YDR412W	ORF	1294693	1295400	1	708	Verified	IV	Active
S000002822	YDR414C	ORF	1295598	1296686	-1	1089	Verified	IV	Active
S000002823	YDR415C	ORF	1297037	1298161	-1	1125	Uncharacterized	IV	Active
S000002824	YDR416W	ORF	1298432	1301011	1	2580	Verified	IV	Active
S000002826	YDR418W	ORF	1301616	1302113	1	498	Verified	IV	Active
S000002827	YDR419W	ORF	1303174	1305072	1	1899	Verified	IV	Active
S000002828	YDR420W	ORF	1306267	1311675	1	5409	Verified	IV	Active
S000002829	YDR421W	ORF	1312040	1314892	1	2853	Verified	IV	Active
S000002830	YDR422C	ORF	1315326	1317773	-1	2448	Verified	IV	Active
S000002831	YDR423C	ORF	1318046	1319275	-1	1230	Verified	IV	Active
S000002832	YDR424C	ORF	1319387	1319841	-1	455	Verified	IV	Active
S000002833	YDR425W	ORF	1320064	1321941	1	1878	Verified	IV	Active
S000002835	YDR427W	ORF	1322205	1323386	1	1182	Verified	IV	Active
S000002836	YDR428C	ORF	1323454	1324239	-1	786	Verified	IV	Active
S000002837	YDR429C	ORF	1324477	1325301	-1	825	Verified	IV	Active
S000002838	YDR430C	ORF	1325501	1328470	-1	2970	Verified	IV	Active
S000002840	YDR432W	ORF	1328783	1330027	1	1245	Verified	IV	Active
S000002842	YDR434W	ORF	1331237	1332841	1	1605	Verified	IV	Active
S000002843	YDR435C	ORF	1332983	1333969	-1	987	Verified	IV	Active
S000002844	YDR436W	ORF	1334821	1336953	1	2133	Verified	IV	Active
S000002845	YDR437W	ORF	1337352	1337774	1	423	Verified	IV	Active
S000002846	YDR438W	ORF	1338274	1339386	1	1113	Verified	IV	Active
S000002847	YDR439W	ORF	1339676	1340719	1	1044	Verified	IV	Active
S000002848	YDR440W	ORF	1342493	1344241	1	1749	Verified	IV	Active
S000002849	YDR441C	ORF	1344517	1345062	-1	546	Verified	IV	Active
S000002851	YDR443C	ORF	1345676	1349938	-1	4263	Verified	IV	Active
S000002852	YDR444W	ORF	1350290	1352353	1	2064	Uncharacterized	IV	Active
S000002854	YDR446W	ORF	1353725	1354633	1	909	Verified	IV	Active
S000002855	YDR447C	ORF	1354829	1355553	-1	725	Verified	IV	Active
S000002856	YDR448W	ORF	1356065	1357369	1	1305	Verified	IV	Active
S000002857	YDR449C	ORF	1357580	1358902	-1	1323	Verified	IV	Active
S000002858	YDR450W	ORF	1359923	1360798	1	876	Verified	IV	Active
S000002859	YDR451C	ORF	1361120	1362181	-1	1062	Verified	IV	Active
S000002860	YDR452W	ORF	1362878	1364902	1	2025	Verified	IV	Active
S000002861	YDR453C	ORF	1365072	1365662	-1	591	Verified	IV	Active
S000002862	YDR454C	ORF	1366264	1366827	-1	564	Verified	IV	Active
S000002864	YDR456W	ORF	1367485	1369386	1	1902	Verified	IV	Active
S000002865	YDR457W	ORF	1369790	1379596	1	9807	Verified	IV	Active
S000002866	YDR458C	ORF	1380055	1382046	-1	1992	Verified	IV	Active
S000002867	YDR459C	ORF	1382319	1383443	-1	1125	Verified	IV	Active
S000002868	YDR460W	ORF	1383811	1384776	1	966	Verified	IV	Active
S000002869	YDR461W	ORF	1385176	1385286	1	111	Verified	IV	Active
S000002870	YDR462W	ORF	1386073	1386516	1	444	Verified	IV	Active
S000002871	YDR463W	ORF	1386816	1388375	1	1560	Verified	IV	Active
S000002872	YDR464W	ORF	1388872	1393179	1	4308	Verified	IV	Active
S000002873	YDR465C	ORF	1393336	1394574	-1	1239	Verified	IV	Active
S000002874	YDR466W	ORF	1395121	1397817	1	2697	Verified	IV	Active
S000002876	YDR468C	ORF	1398026	1398700	-1	675	Verified	IV	Active
S000002877	YDR469W	ORF	1399015	1399542	1	528	Verified	IV	Active
S000002878	YDR470C	ORF	1399706	1401214	-1	1509	Verified	IV	Active
S000002879	YDR471W	ORF	1401770	1402564	1	795	Verified	IV	Active
S000002880	YDR472W	ORF	1403322	1404173	1	852	Verified	IV	Active
S000002881	YDR473C	ORF	1404445	1405854	-1	1410	Verified	IV	Active
S000002883	YDR475C	ORF	1407464	1410094	-1	2631	Verified	IV	Active
S000002884	YDR476C	ORF	1410453	1411127	-1	675	Uncharacterized	IV	Active
S000002885	YDR477W	ORF	1412373	1414274	1	1902	Verified	IV	Active
S000002886	YDR478W	ORF	1414575	1415171	1	597	Verified	IV	Active
S000002887	YDR479C	ORF	1415210	1416874	-1	1665	Verified	IV	Active
S000002888	YDR480W	ORF	1417399	1418370	1	972	Verified	IV	Active
S000002889	YDR481C	ORF	1418550	1420250	-1	1701	Verified	IV	Active
S000002890	YDR482C	ORF	1420431	1420838	-1	408	Verified	IV	Active
S000002891	YDR483W	ORF	1421157	1422485	1	1329	Verified	IV	Active
S000002892	YDR484W	ORF	1422763	1424688	1	1926	Verified	IV	Active
S000002893	YDR485C	ORF	1424820	1427207	-1	2388	Verified	IV	Active
S000002894	YDR486C	ORF	1427431	1428120	-1	690	Verified	IV	Active
S000002895	YDR487C	ORF	1428354	1428980	-1	627	Verified	IV	Active
S000002896	YDR488C	ORF	1429188	1430789	-1	1602	Verified	IV	Active
S000002897	YDR489W	ORF	1431012	1431896	1	885	Verified	IV	Active
S000002898	YDR490C	ORF	1431968	1434268	-1	2301	Verified	IV	Active
S000002900	YDR492W	ORF	1434924	1435874	1	951	Verified	IV	Active
S000002901	YDR493W	ORF	1436217	1436588	1	372	Verified	IV	Active
S000002902	YDR494W	ORF	1436930	1438015	1	1086	Verified	IV	Active
S000002903	YDR495C	ORF	1438115	1441150	-1	3036	Verified	IV	Active
S000002904	YDR496C	ORF	1441433	1443403	-1	1971	Verified	IV	Active
S000002905	YDR497C	ORF	1443713	1445467	-1	1755	Verified	IV	Active
S000002906	YDR498C	ORF	1445843	1446994	-1	1152	Verified	IV	Active
S000002907	YDR499W	ORF	1447830	1450073	1	2244	Verified	IV	Active
S000002908	YDR500C	ORF	1450198	1450853	-1	656	Verified	IV	Active
S000002909	YDR501W	ORF	1451353	1452918	1	1566	Verified	IV	Active
S000002910	YDR502C	ORF	1453310	1454464	-1	1155	Verified	IV	Active
S000002911	YDR503C	ORF	1455042	1455866	-1	825	Verified	IV	Active
S000002912	YDR504C	ORF	1456311	1456694	-1	384	Verified	IV	Active
S000002913	YDR505C	ORF	1456695	1459220	-1	2526	Verified	IV	Active
S000002914	YDR506C	ORF	1459728	1461554	-1	1827	Verified	IV	Active
S000002915	YDR507C	ORF	1462358	1465786	-1	3429	Verified	IV	Active
S000002916	YDR508C	ORF	1466453	1468444	-1	1992	Verified	IV	Active
S000002918	YDR510W	ORF	1469400	1469705	1	306	Verified	IV	Active
S000002919	YDR511W	ORF	1470017	1470418	1	402	Verified	IV	Active
S000002920	YDR512C	ORF	1470500	1471063	-1	564	Verified	IV	Active
S000002921	YDR513W	ORF	1471017	1471448	1	432	Verified	IV	Active
S000002922	YDR514C	ORF	1471548	1472999	-1	1452	Verified	IV	Active
S000002923	YDR515W	ORF	1473429	1474772	1	1344	Verified	IV	Active
S000002924	YDR516C	ORF	1474974	1476476	-1	1503	Verified	IV	Active
S000002925	YDR517W	ORF	1477239	1478357	1	1119	Verified	IV	Active
S000002926	YDR518W	ORF	1478608	1480161	1	1554	Verified	IV	Active
S000002927	YDR519W	ORF	1480425	1480832	1	408	Verified	IV	Active
S000002928	YDR520C	ORF	1481085	1483403	-1	2319	Uncharacterized	IV	Active
S000002930	YDR522C	ORF	1483795	1485303	-1	1509	Verified	IV	Active
S000002931	YDR523C	ORF	1485566	1487038	-1	1473	Verified	IV	Active
S000002932	YDR524C	ORF	1487542	1488990	-1	1449	Verified	IV	Active
S000002935	YDR527W	ORF	1491094	1492413	1	1320	Verified	IV	Active
S000002936	YDR528W	ORF	1494586	1495857	1	1272	Verified	IV	Active
S000002937	YDR529C	ORF	1496165	1496548	-1	384	Verified	IV	Active
S000002938	YDR530C	ORF	1496791	1497768	-1	978	Verified	IV	Active
S000002939	YDR531W	ORF	1498232	1499335	1	1104	Verified	IV	Active
S000002940	YDR532C	ORF	1499396	1500553	-1	1158	Verified	IV	Active
S000002941	YDR533C	ORF	1501447	1502160	-1	714	Verified	IV	Active
S000002942	YDR534C	ORF	1503314	1504900	-1	1587	Verified	IV	Active
S000002944	YDR536W	ORF	1508005	1509714	1	1710	Verified	IV	Active
S000002946	YDR538W	ORF	1510902	1511630	1	729	Verified	IV	Active
S000002947	YDR539W	ORF	1512094	1513605	1	1512	Verified	IV	Active
S000002948	YDR540C	ORF	1517136	1517675	-1	540	Verified	IV	Active
S000002949	YDR541C	ORF	1519664	1520698	-1	1035	Verified	IV	Active
S000002950	YDR542W	ORF	1523249	1523611	1	363	Verified	IV	Active
S000002953	YDR545W	ORF	1526321	1531711	1	5391	Verified	IV	Active
S000002954	YEL059C-A	ORF	42400	42624	-1	225	Verified	V	Active
S000002955	YEL076C-A	ORF	4185	5114	-1	930	Uncharacterized	V	Active
S000002957	YER007C-A	ORF	166237	166885	-1	649	Verified	V	Active
S000002958	YER060W-A	ORF	276572	278164	1	1593	Verified	V	Active
S000002960	YER093C-A	ORF	347912	348400	-1	489	Verified	V	Active
S000002962	YFL002W-A	transposable_element_gene	138204	143517	1	5314		VI	Active
S000002965	YFL017W-A	ORF	103699	103932	1	234	Verified	VI	Active
S000002968	YFR024C-A	ORF	201960	203433	-1	1474	Verified	VI	Active
S000002969	YGL001C	ORF	495453	496502	-1	1050	Verified	VII	Active
S000002970	YGL002W	ORF	494517	495167	1	651	Verified	VII	Active
S000002971	YGL003C	ORF	492474	494174	-1	1701	Verified	VII	Active
S000002972	YGL004C	ORF	490703	491956	-1	1254	Verified	VII	Active
S000002973	YGL005C	ORF	489708	490547	-1	840	Verified	VII	Active
S000002974	YGL006W	ORF	485921	489442	1	3522	Verified	VII	Active
S000002976	YGL008C	ORF	479910	482666	-1	2757	Verified	VII	Active
S000002977	YGL009C	ORF	476313	478652	-1	2340	Verified	VII	Active
S000002978	YGL010W	ORF	475545	476069	1	525	Verified	VII	Active
S000002979	YGL011C	ORF	474489	475247	-1	759	Verified	VII	Active
S000002980	YGL012W	ORF	472855	474276	1	1422	Verified	VII	Active
S000002981	YGL013C	ORF	469092	472298	-1	3207	Verified	VII	Active
S000002982	YGL014W	ORF	466141	468807	1	2667	Verified	VII	Active
S000002983	YGL015C	ORF	465043	465435	-1	393	Uncharacterized	VII	Active
S000002984	YGL016W	ORF	461666	464911	1	3246	Verified	VII	Active
S000002985	YGL017W	ORF	459854	461365	1	1512	Verified	VII	Active
S000002986	YGL018C	ORF	459110	459664	-1	555	Verified	VII	Active
S000002987	YGL019W	ORF	458156	458992	1	837	Verified	VII	Active
S000002988	YGL020C	ORF	457163	457870	-1	708	Verified	VII	Active
S000002989	YGL021W	ORF	454785	457067	1	2283	Verified	VII	Active
S000002990	YGL022W	ORF	452404	454560	1	2157	Verified	VII	Active
S000002991	YGL023C	ORF	450197	452104	-1	1908	Verified	VII	Active
S000002993	YGL025C	ORF	448764	449957	-1	1194	Verified	VII	Active
S000002994	YGL026C	ORF	446412	448535	-1	2124	Verified	VII	Active
S000002995	YGL027C	ORF	443642	446143	-1	2502	Verified	VII	Active
S000002996	YGL028C	ORF	441281	442909	-1	1629	Verified	VII	Active
S000002997	YGL029W	ORF	440063	440425	1	363	Verified	VII	Active
S000002998	YGL030W	ORF	439091	439638	1	548	Verified	VII	Active
S000002999	YGL031C	ORF	437467	437934	-1	468	Verified	VII	Active
S000003000	YGL032C	ORF	436570	436833	-1	264	Verified	VII	Active
S000003001	YGL033W	ORF	435625	436401	1	777	Verified	VII	Active
S000003003	YGL035C	ORF	431548	433062	-1	1515	Verified	VII	Active
S000003004	YGL036W	ORF	428601	431330	1	2730	Uncharacterized	VII	Active
S000003005	YGL037C	ORF	427297	427947	-1	651	Verified	VII	Active
S000003006	YGL038C	ORF	425362	426804	-1	1443	Verified	VII	Active
S000003007	YGL039W	ORF	423961	425007	1	1047	Verified	VII	Active
S000003008	YGL040C	ORF	419527	420555	-1	1029	Verified	VII	Active
S000003011	YGL043W	ORF	417483	418412	1	930	Verified	VII	Active
S000003012	YGL044C	ORF	416146	417036	-1	891	Verified	VII	Active
S000003013	YGL045W	ORF	414102	415730	1	1629	Verified	VII	Active
S000003015	YGL047W	ORF	411552	412160	1	609	Verified	VII	Active
S000003016	YGL048C	ORF	410069	411286	-1	1218	Verified	VII	Active
S000003017	YGL049C	ORF	406860	409604	-1	2745	Verified	VII	Active
S000003018	YGL050W	ORF	405776	406597	1	822	Verified	VII	Active
S000003019	YGL051W	ORF	403687	404391	1	705	Verified	VII	Active
S000003021	YGL053W	ORF	402589	403302	1	714	Verified	VII	Active
S000003022	YGL054C	ORF	400871	401287	-1	417	Verified	VII	Active
S000003023	YGL055W	ORF	398628	400160	1	1533	Verified	VII	Active
S000003024	YGL056C	ORF	396035	397618	-1	1584	Verified	VII	Active
S000003025	YGL057C	ORF	394966	395829	-1	864	Verified	VII	Active
S000003026	YGL058W	ORF	393986	394504	1	519	Verified	VII	Active
S000003027	YGL059W	ORF	392223	393698	1	1476	Verified	VII	Active
S000003028	YGL060W	ORF	390065	391990	1	1926	Verified	VII	Active
S000003029	YGL061C	ORF	388968	389711	-1	744	Verified	VII	Active
S000003030	YGL062W	ORF	385196	388732	1	3537	Verified	VII	Active
S000003031	YGL063W	ORF	383654	384766	1	1113	Verified	VII	Active
S000003032	YGL064C	ORF	381523	383208	-1	1686	Verified	VII	Active
S000003033	YGL065C	ORF	379760	381271	-1	1512	Verified	VII	Active
S000003034	YGL066W	ORF	377609	379582	1	1974	Verified	VII	Active
S000003035	YGL067W	ORF	376101	377255	1	1155	Verified	VII	Active
S000003036	YGL068W	ORF	375087	375671	1	585	Verified	VII	Active
S000003038	YGL070C	ORF	374459	374827	-1	369	Verified	VII	Active
S000003039	YGL071W	ORF	372012	374084	1	2073	Verified	VII	Active
S000003041	YGL073W	ORF	368753	371254	1	2502	Verified	VII	Active
S000003043	YGL075C	ORF	366925	368088	-1	1164	Verified	VII	Active
S000003044	YGL076C	ORF	364335	365996	-1	1662	Verified	VII	Active
S000003045	YGL077C	ORF	362225	363916	-1	1692	Verified	VII	Active
S000003046	YGL078C	ORF	360288	361859	-1	1572	Verified	VII	Active
S000003047	YGL079W	ORF	359444	360100	1	657	Verified	VII	Active
S000003048	YGL080W	ORF	358636	359028	1	393	Verified	VII	Active
S000003049	YGL081W	ORF	357377	358339	1	963	Uncharacterized	VII	Active
S000003050	YGL082W	ORF	355827	356972	1	1146	Uncharacterized	VII	Active
S000003051	YGL083W	ORF	353058	355472	1	2415	Verified	VII	Active
S000003052	YGL084C	ORF	350616	352298	-1	1683	Verified	VII	Active
S000003053	YGL085W	ORF	349616	350440	1	825	Uncharacterized	VII	Active
S000003054	YGL086W	ORF	347119	349368	1	2250	Verified	VII	Active
S000003055	YGL087C	ORF	346406	346904	-1	499	Verified	VII	Active
S000003057	YGL089C	ORF	344791	345153	-1	363	Verified	VII	Active
S000003058	YGL090W	ORF	343319	344584	1	1266	Verified	VII	Active
S000003059	YGL091C	ORF	342056	343042	-1	987	Verified	VII	Active
S000003060	YGL092W	ORF	337906	341859	1	3954	Verified	VII	Active
S000003061	YGL093W	ORF	334886	337639	1	2754	Verified	VII	Active
S000003062	YGL094C	ORF	331118	334465	-1	3348	Verified	VII	Active
S000003063	YGL095C	ORF	328874	330607	-1	1734	Verified	VII	Active
S000003064	YGL096W	ORF	325331	326161	1	831	Verified	VII	Active
S000003065	YGL097W	ORF	321782	323230	1	1449	Verified	VII	Active
S000003066	YGL098W	ORF	317342	318079	1	738	Verified	VII	Active
S000003067	YGL099W	ORF	314631	316553	1	1923	Verified	VII	Active
S000003068	YGL100W	ORF	313234	314283	1	1050	Verified	VII	Active
S000003069	YGL101W	ORF	312193	312840	1	648	Uncharacterized	VII	Active
S000003071	YGL103W	ORF	310967	311927	1	961	Verified	VII	Active
S000003072	YGL104C	ORF	308713	310173	-1	1461	Verified	VII	Active
S000003073	YGL105W	ORF	307437	308567	1	1131	Verified	VII	Active
S000003074	YGL106W	ORF	306560	307009	1	450	Verified	VII	Active
